대전광역시 대덕구 미호동,미호동,4616171.301240055,6336614.288624072
대전광역시 대덕구 삼정동,삼정동,4615044.325994936,6335252.099483581
대전광역시 대덕구 갈전동,갈전동,4614792.998062069,6334075.1839084355
대전광역시 대덕구 이현동,이현동,4613460.9579703305,6333157.846900448
대전광역시 대덕구 용호동,용호동,4612609.647711442,6335040.767578625
대전광역시 대덕구 장동,장동,4611216.451840014,6332713.658748458
대전광역시 대덕구 평촌동,평촌동,4610690.855732828,6335083.532051979
대전광역시 대덕구 상서동,상서동,4608994.511849813,6334803.851808945
대전광역시 대덕구 신일동,신일동,4607366.064729992,6336034.62894601
대전광역시 대덕구 문평동,문평동,4606842.799125524,6336992.310421435
대전광역시 대덕구 법동,법동,4607840.945376469,6330743.676598873
대전광역시 대덕구 와동,와동,4609110.820012397,6333460.969226979
대전광역시 대덕구 신대동,신대동,4607202.240797147,6332669.977236315
대전광역시 대덕구 연축동,연축동,4608759.428993742,6332171.653767387
대전광역시 대덕구 읍내동,읍내동,4607503.409913744,6331329.390760554
대전광역시 대덕구 법2동,법2동,4608221.130200582,6330393.464731386
대전광역시 대덕구 법1동,법1동,4607840.945376469,6330743.676598873
대전광역시 대덕구 목상동,목상동,4608533.692968239,6336824.856711998
대전광역시 대덕구 덕암동,덕암동,4610049.153858025,6335907.172324481
대전광역시 대덕구 석봉동,석봉동,4610157.809167958,6336515.893076473
대전광역시 대덕구 신탄진동,신탄진동,4610688.647900895,6336732.362251624
대전광역시 대덕구 중리동,중리동,4607471.543348028,6329997.5144857485
대전광역시 대덕구 송촌동,송촌동,4609275.146934612,6330090.1696626
대전광역시 대덕구 비래동,비래동,4610156.191958507,6329062.743809285
대전광역시 대덕구 회덕동,회덕동,4607372.188447884,6331267.972092475
대전광역시 대덕구 대화동,대화동,4605833.090507652,6330755.753915433
대전광역시 대덕구 오정동,오정동,4605238.907162353,6329855.926355732
대전광역시 유성구 구룡동,구룡동,4601649.364129335,6337453.2976252
대전광역시 유성구 둔곡동,둔곡동,4603105.109258426,6338641.943683286
대전광역시 유성구 신동,신동,4604489.371199865,6339756.57988028
대전광역시 유성구 금탄동,금탄동,4606433.499977313,6340695.603207721
대전광역시 유성구 대동,대동,4607251.051504193,6339587.072586769
대전광역시 유성구 금고동,금고동,4606063.06255852,6338668.378125221
대전광역시 유성구 송강동,송강동,4604224.223891134,6336090.303518813
대전광역시 유성구 봉산동,봉산동,4604850.475069468,6337277.193621012
대전광역시 유성구 용산동,용산동,4606109.033833757,6335014.1183602465
대전광역시 유성구 탑립동,탑립동,4607395.415572751,6334470.808256044
대전광역시 유성구 원촌동,원촌동,4604993.382718367,6332124.047562104
대전광역시 유성구 문지동,문지동,4604827.319289705,6332957.943713295
대전광역시 유성구 반석동,반석동,4593038.72675121,6335186.698612046
대전광역시 유성구 외삼동,외삼동,4594791.025889157,6335511.911729486
대전광역시 유성구 안산동,안산동,4592716.651920738,6336475.374196437
대전광역시 유성구 신봉동,신봉동,4597741.032223372,6335497.125972444
대전광역시 유성구 자운동,자운동,4598871.444767533,6334755.110630399
대전광역시 유성구 추목동,추목동,4599301.762376868,6336101.612196054
대전광역시 유성구 하기동,하기동,4597103.890290309,6334187.269576586
대전광역시 유성구 덕진동,덕진동,4602495.4446449615,6336004.7676087925
대전광역시 유성구 화암동,화암동,4603298.763436248,6334243.299653573
대전광역시 유성구 방현동,방현동,4601376.01823084,6335061.370499328
