광주광역시 광산구 오선동,오선동,4494021.009400083,6260565.355870169
광주광역시 광산구 동림동,동림동,4481644.019530664,6263410.046426471
광주광역시 광산구 양산동,양산동,4481133.010720847,6262823.878118164
광주광역시 광산구 덕림동,덕림동,4478353.453083226,6262070.452532736
광주광역시 광산구 동호동,동호동,4480257.079382357,6261616.009238268
광주광역시 광산구 명도동,명도동,4481865.082708532,6261378.076740259
광주광역시 광산구 북산동,북산동,4483129.457025655,6261061.808467644
광주광역시 광산구 왕동,왕동,4483970.221877765,6262400.420196765
광주광역시 광산구 지산동,지산동,4486002.604824983,6261635.863393555
광주광역시 광산구 선동,선동,4487677.448768195,6261673.766217169
광주광역시 광산구 산수동,산수동,4487393.315923201,6260681.675981017
광주광역시 광산구 송치동,송치동,4485889.442609668,6260504.005460828
광주광역시 광산구 남산동,남산동,4484626.452259611,6260599.835189902
광주광역시 광산구 신동,신동,4479328.028268286,6256829.805660735
광주광역시 광산구 송학동,송학동,4476744.502791377,6257370.933409332
광주광역시 광산구 대산동,대산동,4477003.982294006,6258979.080703145
광주광역시 광산구 내산동,내산동,4475380.944754299,6258757.302244456
광주광역시 광산구 양동,양동,4476223.605662552,6260493.00710624
광주광역시 광산구 삼거동,삼거동,4477824.904064197,6260522.720069706
광주광역시 광산구 오운동,오운동,4479790.180725012,6259513.4430912165
광주광역시 광산구 지평동,지평동,4483978.336697882,6258658.768872458
광주광역시 광산구 송산동,송산동,4483557.672063002,6259695.199410289
광주광역시 광산구 도덕동,도덕동,4481330.545921899,6259492.705301703
광주광역시 광산구 연산동,연산동,4485139.807081549,6255542.367468569
광주광역시 광산구 동산동,동산동,4481616.144084247,6256826.177655291
광주광역시 광산구 명화동,명화동,4482106.853269696,6257064.771739102
광주광역시 광산구 지정동,지정동,4482153.482815793,6257956.662572012
광주광역시 광산구 용곡동,용곡동,4484055.4995801095,6257046.958071934
광주광역시 광산구 용동,용동,4485969.2572816275,6256969.093674424
광주광역시 광산구 지죽동,지죽동,4486783.807373384,6257442.223869916
광주광역시 광산구 송촌동,송촌동,4489106.968183123,6256870.145798915
광주광역시 광산구 장록동,장록동,4488756.3735479,6256404.213974456
광주광역시 광산구 월전동,월전동,4488157.862219583,6255580.863429541
광주광역시 광산구 옥동,옥동,4486930.981619997,6256303.262740383
광주광역시 광산구 송대동,송대동,4490087.874258426,6254032.630327518
광주광역시 광산구 복룡동,복룡동,4488753.850882869,6254747.396905502
광주광역시 광산구 요기동,요기동,4486140.0160041675,6254728.91864983
광주광역시 광산구 용봉동,용봉동,4486884.324332949,6252385.361107517
광주광역시 광산구 본덕동,본덕동,4487465.376251638,6252904.641069392
광주광역시 광산구 유계동,유계동,4488881.589526956,6253424.054324626
광주광역시 광산구 하산동,하산동,4486315.675598355,6254149.370537386
광주광역시 광산구 사호동,사호동,4486150.214202469,6263066.166830801
광주광역시 광산구 오산동,오산동,4487068.254230231,6264514.022297152
광주광역시 광산구 광산동,광산동,4489235.583063471,6264519.7064417815
광주광역시 광산구 두정동,두정동,4490278.006345322,6262915.30011182
광주광역시 광산구 신룡동,신룡동,4492009.055088902,6262375.538878868
광주광역시 광산구 고룡동,고룡동,4491575.376296112,6260881.6310931705
광주광역시 광산구 산막동,산막동,4489922.462440926,6261129.995441051
광주광역시 광산구 등임동,등임동,4489061.573833282,6260198.938936078
광주광역시 광산구 월곡동,월곡동,4494106.43973502,6258226.284432493
광주광역시 광산구 산정동,산정동,4492378.3840312045,6258580.756262265
광주광역시 광산구 장수동,장수동,4491276.728220345,6259583.208907135
광주광역시 광산구 흑석동,흑석동,4494277.026447713,6259023.611036551
광주광역시 광산구 장덕동,장덕동,4494749.038127823,6259855.75365221
광주광역시 광산구 진곡동,진곡동,4493109.69263055,6261544.549569826
광주광역시 광산구 안청동,안청동,4494986.33427293,6261364.67700004
광주광역시 광산구 산월동,산월동,4499947.168445013,6259628.472529826
광주광역시 광산구 쌍암동,쌍암동,4500188.796895932,6260643.97281606
광주광역시 광산구 월계동,월계동,4498847.497308086,6260472.828778982
광주광역시 광산구 도천동,도천동,4496907.737498251,6260813.591917015
광주광역시 광산구 박호동,박호동,4487419.118981399,6259498.055648896
광주광역시 광산구 황룡동,황룡동,4489669.390537409,6254939.041688888
광주광역시 광산구 소촌동,소촌동,4491929.58443886,6257318.729822507
광주광역시 광산구 선암동,선암동,4489156.812713696,6257589.458975296
광주광역시 광산구 운수동,운수동,4489596.6788445525,6258383.625611203
광주광역시 광산구 서봉동,서봉동,4486824.7587060165,6258551.915626724
광주광역시 광산구 신촌동,신촌동,4493490.486794385,6255436.171261752
광주광역시 광산구 도호동,도호동,4491743.497689748,6254720.0950674275
광주광역시 광산구 송정동,송정동,4492017.756565021,6256335.737304861
광주광역시 광산구 신창동,신창동,4498545.774909684,6259160.411152274
광주광역시 광산구 본량동,본량동,4485035.917210141,6260711.031993752
광주광역시 광산구 삼도동,삼도동,4480770.912065676,6260127.413075599
광주광역시 광산구 평동,평동,4486702.587985033,6256089.43678014
광주광역시 광산구 동곡동,동곡동,4487135.96486518,6254000.464319853
광주광역시 광산구 임곡동,임곡동,4488252.541256756,6263046.67388813
광주광역시 광산구 하남동,하남동,4493229.458273786,6258988.3591105845
광주광역시 광산구 수완동,수완동,4496833.945672331,6259614.523205166
광주광역시 광산구 운남동,운남동,4495571.547375824,6258039.156144149
광주광역시 광산구 신가동,신가동,4497440.287420992,6258169.909321021
광주광역시 광산구 첨단2동,첨단2동,4499581.709575538,6260548.056707028
